company_id,name,employee_amount,type,amount_of_searches
3818,balena-os,,,
3819,Xilinx,,,
3820,objectbox,,,
3821,TeXitoi,,,
3822,tecbot,,,
3823,adi0x90,,,
3824,arduino,,,
3825,objectbox,,,
3826,ghaerr,,,
3827,luxonis,,,
3828,QuantumLeaps,,,
3829,z88dk,,,
3830,kuzudb,,,
3831,pfalcon,,,
3832,jnz,,,
3833,majianjia,,,
3834,furrtek,,,
3835,thi-ng,,,
3836,berry-lang,,,
3837,Marcin214,,,
3838,introlab,,,
3839,rauc,,,
3840,symisc,,,
3841,speedb-io,,,
3842,meekrosoft,,,
3843,modm-io,,,
3844,f9micro,,,
3845,peterhinch,,,
3846,rusefi,,,
3847,marty-suzuki,,,
3848,DNedic,,,
3849,EmbeddedRPC,,,
3850,monkey,,,
3851,acados,,,
3852,johnmcfarlane,,,
3853,idea4good,,,
3854,ZigEmbeddedGroup,,,
3855,adafruit,,,
3856,iDoka,,,
3857,feaser,,,
3858,100,,,
3859,ah-,,,
3860,libts,,,
3861,embeddedartistry,,,
3862,Azure,,,
3863,pytorch,,,
3864,jedisct1,,,
3865,eclipse-embed-cdt,,,
3866,lvgl,,,
3867,umanovskis,,,
3868,tinygo-org,,,
3869,dotcypress,,,
3870,charlesnicholson,,,
3871,xboot,,,
3872,sabotage-linux,,,
3873,symisc,,,
3874,dontsovcmc,,,
3875,xtoolbox,,,
3876,ckormanyos,,,
3877,atsamd-rs,,,
3878,mdeloof,,,
3879,stm32-rs,,,
3880,lucaong,,,
3881,hhblaze,,,
3882,wolfSSL,,,
3883,symisc,,,
3884,Luos-io,,,
3885,grz0zrg,,,
3886,remotemcu,,,
3887,esp-rs,,,
3888,danchitnis,,,
3889,platformio,,,
3890,liudf0716,,,
3891,QuantumLeaps,,,
3892,nrf-rs,,,
3893,jabberd2,,,
3894,grandecola,,,
3895,remotemcu,,,
3896,gkostka,,,
3897,locka99,,,
3898,h2non,,,
3899,FidoProject,,,
3900,MaJerle,,,
3901,DISTORTEC,,,
3902,ArcadeData,,,
3903,memfault,,,
3904,drone-os,,,
3905,C-Chads,,,
3906,LennartHennigs,,,
3907,iDoka,,,
3908,Ivy-Apps,,,
3909,gridaco,,,
3910,hicetnunc2000,,,
3911,gridaco,,,
3912,mitevpi,,,
3913,PerseusTheGreat,,,
3914,szkkng,,,
3915,HouariZegai,,,
3916,KlearThink,,,
3917,anupam-kumar-krishnan,,,
3918,itsDaiton,,,
3919,ScottKirvan,,,
3920,dheerajkotwani,,,
3921,AliRajab12,,,
3922,achmadqomarudin,,,
3923,mittal-parth,,,
3924,ferhatiltas,,,
3925,dheerajkotwani,,,
3926,prof-rossetti,,,
3927,singhnitin77,,,
3928,jpcc0,,,
3929,DanielBrito,,,
3930,devkishor8007,,,
3931,Sudhanva-Nadiger,,,
3932,kanugurajesh,,,
3933,imrohit007,,,
3934,boularbahsmail,,,
3935,kanugurajesh,,,
3936,gridaco,,,
3937,kanugurajesh,,,
3938,kanugurajesh,,,
3939,InSync-HQ,,,
3940,alsuhaibi96,,,
3941,RoverPy,,,
3942,mobinjavari,,,
3943,nakshatrasinghh,,,
3944,KareemShaban1,,,
3945,rogeriotaques,,,
3946,goh-chunlin,,,
3947,bottable,,,
3948,zevolution,,,
3949,alamehan,,,
3950,adeyusuf211,,,
3951,KareemShaban1,,,
3952,KareemShaban1,,,
3953,avisionx,,,
3954,swaraj961,,,
3955,Idrisvohra9,,,
3956,ujjwalmaity,,,
3957,Meep-Tech,,,
3958,ayushsoni1010,,,
3959,KareemShaban1,,,
3960,reeshaa,,,
3961,uriweb,,,
3962,rudrabarad,,,
3963,CRCE-GDSC,,,
3964,ladunjexa,,,
3965,Lokendrakushwah12,,,
3966,AldairAvelino,,,
3967,uriweb,,,
3968,Lokendrakushwah12,,,
3969,Pinaka-Pani-18,,,
3970,KareemShaban1,,,
3971,dousaitis,,,
3972,joaobispo2077,,,
3973,Hashuudev,,,
3974,karenying,,,
3975,robertciotoiu,,,
3976,hritikaggarwal2,,,
3977,gustavofariaa,,,
3978,KareemShaban1,,,
3979,gui-bus,,,
3980,ipang-dwi,,,
3981,bernard-ng,,,
3982,cyberquill,,,
3983,parham-ab,,,
3984,KareemShaban1,,,
3985,KareemShaban1,,,
3986,omid-bakeri,,,
3987,avisionx,,,
3988,bmartinson,,,
3989,KareemShaban1,,,
3990,omid-bakeri,,,
3991,Amila-Rukshan,,,
3992,PHANTOMGOD2OP,,,
3993,Zonos,,,
3994,Hashuudev,,,
3995,wrideveloper,,,
3996,GiangThanhDat,,,
3997,Ing-Brayan-Martinez,,,
3998,Paulinakhew,,,
3999,iamAjayJadhav,,,
4000,Dhruv-gour,,,
4001,KareemShaban1,,,
4002,sobhanbera,,,
4003,PanaceaMUJ,,,
4004,uriweb,,,
4005,GDSC-NITH,,,
4006,saishmirajkar,,,
4007,FabianVarela,,,
4008,DarkGuy10,,,
4009,iOS-Lab-UP,,,
4010,Lucas0019,,,
4011,templatecookie,,,
4012,hosseinirtr,,,
4013,Hashuudev,,,
4014,mrusamamuzaffar,,,
4015,vsharma20v,,,
4016,Hashuudev,,,
4017,vsharma20v,,,
4018,KareemShaban1,,,
4019,MrezaVasebi,,,
4020,akshaygelani,,,
4021,ishandeveloper,,,
4022,KareemShaban1,,,
4023,KareemShaban1,,,
4024,julien-muke,,,
4025,VinniciusJesus,,,
4026,shrikant-kushwah,,,
4027,Hashuudev,,,
4028,stjankovic,,,
4029,ujjwalmaity,,,
4030,sleepy-coder-101,,,
4031,Hamza-cpp,,,
4032,Michael0814772,,,
4033,Hashuudev,,,
4034,divyanshu-rawat,,,
4035,muhaiminmuh,,,
4036,vsharma20v,,,
4037,vsharma20v,,,
4038,AbbasMahdavi021,,,
4039,UmayrNordien,,,
4040,imrohit007,,,
4041,Vaibhav2002,,,
4042,SayanSaha01,,,
4043,FLUX-Experiences,,,
4044,vsharma20v,,,
4045,itsDaiton,,,
4046,everythingshyam,,,
4047,jesusalberto18,,,
4048,FLUX-Experiences,,,
4049,vsharma20v,,,
4050,itsDaiton,,,
4051,everythingshyam,,,
4052,jesusalberto18,,,
4053,milliorn,,,
4054,uriweb,,,
4055,Meraj-Mazidi,,,
4056,utoyvo,,,
4057,Kanishk-K,,,
4058,vitoralvesp,,,
4059,shydata,,,
4060,Hashuudev,,,
4061,KareemShaban1,,,
4062,vsharma20v,,,
4063,ghasemdev,,,
4064,KareemShaban1,,,
4065,dev-AshishRanjan,,,
4066,SouvikTheRock,,,
4067,KareemShaban1,,,
4068,mohangowdatdev,,,
4069,iKoNFlair,,,
4070,EZHard-Studio,,,
4071,AliRazavi-edu,,,
4072,Kachitaro,,,
4073,tinniaru3005,,,
4074,lucasferreiraz,,,
4075,swiftransact,,,
4076,mrmendoza-dev,,,
4077,sleepy-coder-101,,,
4078,onegentig,,,
4079,chilleco,,,
4080,dannyhkim,,,
4081,MidhaTahir,,,
4082,kartikeysharmaks,,,
4083,ESteban-07,,,
4084,vuongbachdoan,,,
4085,manuvision,,,
4086,youssef-attai,,,
4087,lumunizf,,,
4088,freeCodeCamp,,,
4089,facebook,,,
4090,vercel,,,
4091,facebook,,,
4092,justjavac,,,
4093,facebook,,,
4094,mui,,,
4095,ant-design,,,
4096,storybookjs,,,
4097,oven-sh,,,
4098,leonardomso,,,
4099,enaqx,,,
4100,ChatGPTNextWeb,,,
4101,apache,,,
4102,gatsbyjs,,,
4103,facebook,,,
4104,ionic-team,,,
4105,shadcn-ui,,,
4106,meteor,,,
4107,typescript-cheatsheets,,,
4108,vercel,,,
4109,Asabeneh,,,
4110,styled-components,,,
4111,brillout,,,
4112,pmndrs,,,
4113,TanStack,,,
4114,evanw,,,
4115,FreeCodeCampChina,,,
4116,chakra-ui,,,
4117,preactjs,,,
4118,ant-design,,,
4119,sudheerj,,,
4120,NervJS,,,
4121,SheetJS,,,
4122,jondot,,,
4123,jaredpalmer,,,
4124,xitu,,,
4125,atlassian,,,
4126,novuhq,,,
4127,trpc,,,
4128,appsmithorg,,,
4129,react-boilerplate,,,
4130,vercel,,,
4131,ianstormtaylor,,,
4132,mattermost,,,
4133,Advanced-Frontend,,,
4134,influxdata,,,
4135,StanGirard,,,
4136,mobxjs,,,
4137,pmndrs,,,
4138,AykutSarac,,,
4139,expo,,,
4140,bvaughn,,,
4141,vadimdemedes,,,
4142,pmndrs,,,
4143,nylas,,,
4144,haizlin,,,
4145,react-native-elements,,,
4146,Asabeneh,,,
4147,doczjs,,,
